gene,malig_mean,ref_mean,spec
BDH1,0.004123290372243366,0.0074803920687977424,-0.003357101696554376
BDH2,0.3227650653040033,0.06274159234871671,0.2600234729552866
BDKRB1,0.02828090061134465,0.001248554465246332,0.027032346146098316
BDKRB2,0.05152195565416439,0.009862106032046307,0.041659849622118085
BDNF,0.020778830732507095,0.0009643590561554508,0.019814471676351645
BDNF-AS,0.020358946446460857,0.00311725710954492,0.017241689336915937
BDP1,0.3483536383863738,0.317674794203199,0.03067884418317479
BEAN1,0.00364083196311181,0.0007465152062656857,0.0028943167568461245
BEAN1-AS1,0.0002562080495343599,0.00024307649314723998,1.3131556387119937e-05
BECN1,0.14851656383722117,0.1920600038035325,-0.043543439966311326
BEGAIN,0.010107691632201161,0.0014668751701882193,0.008640816462012943
BEND2,0.0003746305655417236,4.6284230774834456e-05,0.00032834633476688915
BEND3,0.005082318595910762,0.004111540131763985,0.0009707784641467777
BEND4,0.0014312489246253528,0.0018288159093229287,-0.0003975669846975759
BEND5,0.0942880676430179,0.00822106036539698,0.08606700727762093
BEND6,0.0468719536957305,0.003912595071496149,0.042959358624234355
BEND7,0.026319297283754463,0.01745105632374808,0.008868240960006383
BEST1,0.07151330097571765,0.07667600425003313,-0.005162703274315478
BEST2,0.0008419424884751185,8.603259044678555e-05,0.0007559098980283329
BEST3,0.03495786443105318,0.0006074720014505149,0.03435039242960266
BEST4,0.0024020502831255167,0.000884219766173937,0.0015178305169515796
BET1,0.13177435086991834,0.07084021098892038,0.06093413988099797
BET1L,0.1071865278314589,0.08929704779773842,0.017889480033720484
BEX1,0.00457852216805471,0.007669572377516575,-0.003091050209461865
BEX2,0.022423105106569093,0.04313610781293545,-0.020713002706366355
BEX4,0.1703465035889897,0.23576039079267552,-0.06541388720368582
BEX5,0.008823157859676667,0.020388463253973744,-0.011565305394297077
BFAR,0.18496788139079567,0.19157815905482203,-0.006610277664026359
BFSP1,0.006838349958230459,0.0027354843966360515,0.004102865561594407
BFSP2,0.0025113330403295033,0.003083550670317357,-0.0005722176299878538
BFSP2-AS1,1.6414691614452197e-05,0.0008379535472554731,-0.000821538855641021
BGLAP,0.004033728844687597,0.002342832864090519,0.001690895980597078
BGN,0.5499083901729602,0.04374295897347311,0.5061654311994871
BHLHA15,0.0,5.147196912683516e-05,-5.147196912683516e-05
BHLHB9,0.01828111232228776,0.006303306607283124,0.011977805715004636
BHLHE22,0.03170270663029385,0.002726246372931994,0.028976460257361857
BHLHE40,0.12898332605997398,0.305804307724769,-0.17682098166479504
BHLHE40-AS1,0.0034868152487804154,0.006514007967569458,-0.0030271927187890428
BHLHE41,0.11500737314366356,0.0737206162539916,0.04128675688967197
BHMT,0.004380649629142563,0.00010023840695521166,0.0042804112221873514
BHMT2,0.09378365746530043,0.0040622761193518,0.08972138134594863
BICC1,0.3986760586663963,0.014055996937235254,0.3846200617291611
BICD1,0.0714084060173601,0.03380730586724622,0.03760110015011387
BICD2,0.09755371150379309,0.13705299893619158,-0.039499287432398486
BID,0.11615240508364891,0.2429994894575173,-0.12684708437386838
BIK,0.0007091447558171472,0.0060582930306895605,-0.005349148274872413
BIN1,0.5053615487664068,0.24693000283109443,0.25843154593531237
BIN2,0.05103695841272989,0.274915313574949,-0.22387835516221913
BIN3,0.07233386664115253,0.08049625328952857,-0.008162386648376041
BIRC2,0.23146779098566939,0.2486198583332063,-0.01715206734753691
BIRC3,0.07460427242363132,0.4689588248217289,-0.3943545523980976
BIRC5,0.027864350044083625,0.00803557577971525,0.019828774264368375
BIRC6,0.2573554096927629,0.2751555513214497,-0.017800141628686816
BIRC7,0.014057879289477613,0.0063293370558072225,0.00772854223367039
BISPR,0.015528203049788927,0.04365444037595504,-0.028126237326166113
BIVM,0.050827620363659655,0.017943305805720393,0.03288431455793926
BLACAT1,0.0003640318683162479,3.978274039756796e-05,0.00032424912791867997
BLCAP,0.16812348715664205,0.12165488508609747,0.04646860207054458
BLID,0.008081224355402327,0.0,0.008081224355402327
BLK,0.0009338751150748636,0.00807356965281239,-0.007139694537737527
BLM,0.009483592122788131,0.027545590415141073,-0.018061998292352943
BLMH,0.11817959334480302,0.07883068062957792,0.0393489127152251
BLNK,0.005798764469009046,0.04587178447485289,-0.04007302000584385
BLOC1S1,0.48152402561915497,0.5909752295412275,-0.10945120392207253
BLOC1S2,0.18864122251119078,0.20066863323630296,-0.012027410725112181
BLOC1S3,0.019130610549704562,0.023814224597554758,-0.004683614047850195
BLOC1S4,0.15711364488614113,0.10056207489815736,0.056551569987983774
BLOC1S5,0.05880608277129305,0.04847038471849395,0.010335698052799103
BLOC1S6,0.26087091797046186,0.3574416192675427,-0.09657070129708084
BLVRA,0.13490196940405685,0.37543225191438606,-0.2405302825103292
BLVRB,0.5548538204981819,1.0505685980919066,-0.49571477759372473
BLZF1,0.15593011997003947,0.07255623926941619,0.08337388070062328
BMF,0.013849070517427422,0.04470939653929182,-0.030860326021864396
BMI1,0.13168649753434603,0.07707748913855399,0.05460900839579204
BMP1,0.36625953409325823,0.027348323705262034,0.3389112103879962
BMP2,0.07093975130468395,0.053367469577607636,0.017572281727076318
BMP2K,0.09042828878307282,0.30921509829330374,-0.2187868095102309
BMP3,0.004850426458611327,0.00016289498165007036,0.004687531476961257
BMP4,0.1450484206409142,0.009195759935165082,0.1358526607057491
BMP5,0.005735795843823448,0.0002700645331293243,0.005465731310694124
BMP6,0.009702235424820509,0.02070634088897278,-0.011004105464152272
BMP7,0.07879555161542762,0.0021190450706907744,0.07667650654473684
BMP8A,0.0004429539477827191,0.0003895950819713925,5.335886581132659e-05
BMP8B,0.011617655111302113,0.0029368434726715297,0.008680811638630583
BMPER,0.242465106399007,0.00699079806964531,0.2354743083293617
BMPR1A,0.12483630951581998,0.018733462741166034,0.10610284677465394
BMPR1B,0.008832911123492656,0.00015180981096418815,0.008681101312528468
BMPR2,0.25689733366809814,0.1698445253785249,0.08705280828957324
BMS1,0.1339511658437624,0.0953909954465518,0.0385601703972106
BMS1P14,0.004427104529810867,0.00467052417519682,-0.00024341964538595294
BMX,0.007512542887567238,0.013416290722417505,-0.005903747834850267
BNC1,0.00816723244233377,0.0003508172901022698,0.0078164151522315
BNC2,0.2683985853500492,0.03992779138244977,0.2284707939675994
BNIP1,0.04567553043446532,0.03492000647557588,0.010755523958889436
BNIP2,0.21677123386465838,0.41766394026977444,-0.20089270640511606
BNIP3,0.25636697057300034,0.1278629522130224,0.12850401835997793
BNIP3L,0.5433496441393441,0.6617950504417812,-0.11844540630243716
BNIPL,0.0023060215245435255,0.001673948037331875,0.0006320734872116505
BOC,0.5139346380829237,0.01481447577466741,0.4991201623082563
BOD1,0.24348902975211326,0.09213835526585029,0.15135067448626296
BOD1L1,0.5496543586757326,0.5117189015842695,0.037935457091463176
BOD1L2,0.0013218196203394026,0.0,0.0013218196203394026
BOK,0.0494914812314638,0.016190732375544976,0.03330074885591883
BOK-AS1,0.0010331739794533208,0.0003999447971253002,0.0006332291823280206
BOLA1,0.1904398155142156,0.02648910931899836,0.16395070619521723
BOLA2,0.0038596762657584303,0.008380968367174032,-0.004521292101415601
BOLA2B,0.012713432555171923,0.016300692203923904,-0.0035872596487519816
BOLA3,0.20532407935695463,0.1170035566013097,0.08832052275564492
BOLA3-AS1,0.02440674221612244,0.005268439144219007,0.019138303071903433
BOLL,0.0005004344780024026,3.283508141284615e-05,0.0004675993965895565
BOP1,0.09372635804679456,0.05369893693985115,0.04002742110694341
BORA,0.007019508515844886,0.010227422210958789,-0.003207913695113903
BORCS5,0.07334069915517301,0.11923572820026976,-0.04589502904509675
BORCS6,0.02750710323448728,0.05426224753610764,-0.02675514430162036
BORCS7,0.3499423551237936,0.26726216716292134,0.08268018796087229
BORCS8,0.08049988014460677,0.07984130357356217,0.0006585765710445945
BORCS8-MEF2B,0.001076358690316687,0.0003610093525079969,0.0007153493378086901
bP-21264C1.2,0.00010337791140136641,0.00017792629833184476,-7.454838693047834e-05
BPGM,0.07141434268253276,0.05365531839712365,0.01775902428540911
BPHL,0.10642020637114073,0.03683108411004835,0.06958912226109237
BPI,0.00809586858660231,0.002685103345745623,0.005410765240856687
BPIFB1,0.00028696170919873204,4.9117222086303975e-05,0.00023784448711242805
BPIFB4,0.005727318371515503,0.0006858542988951727,0.00504146407262033
BPNT1,0.03840153985904549,0.033061674206587614,0.005339865652457879
BPTF,0.6218257950577386,0.43773369921733746,0.18409209584040115
BRAF,0.17710651934764912,0.18462023265640085,-0.007513713308751724
BRAP,0.057470331685631815,0.058452831599484695,-0.00098249991385288
BRAT1,0.09031247224704532,0.0740175507727846,0.016294921474260718
BRCA1,0.05061164078708951,0.019528527066051782,0.03108311372103773
BRCA2,0.046442739044521016,0.08133385398171165,-0.03489111493719064
BRCC3,0.06833423942173836,0.06338954654434474,0.004944692877393617
BRD1,0.12851935358613237,0.16279847760969743,-0.03427912402356506
BRD2,0.6486044917284135,0.6296523523553224,0.018952139373091148
BRD3,0.15675137415709822,0.10706200139894291,0.04968937275815531
BRD4,0.45714197413321156,0.4318210902372428,0.02532088389596876
BRD7,0.22738136897459132,0.26576803953918754,-0.038386670564596215
BRD8,0.0978868633932524,0.054169255876862575,0.04371760751638982
BRD9,0.1770207692566482,0.13695612117968994,0.040064648076958254
BRDT,0.0012379831688972402,0.002659408374858317,-0.0014214252059610768
BRE,0.004792453952400034,0.018233684905117176,-0.013441230952717141
BRF1,0.06402037134115957,0.0441029347894767,0.019917436551682863
BRF2,0.045013601438567835,0.019398929069683848,0.025614672368883987
BRI3,0.8753135397357369,1.164467524839298,-0.28915398510356105
BRI3BP,0.040164543154611286,0.067403880631259,-0.027239337476647717
BRICD5,0.005728068439688545,0.007874753810228445,-0.0021466853705398997
BRINP1,0.019762582247422986,0.0007421341266035009,0.019020448120819485
BRINP2,0.0011139347654536152,0.00015255867310842537,0.0009613760923451899
BRINP3,0.029015923641958524,0.000701954595055084,0.02831396904690344
BRIP1,0.015075701518371913,0.005311778397842648,0.009763923120529264
BRIX1,0.1985317384820463,0.10208252420371018,0.09644921427833612
BRK1,0.7322448906300595,0.6276168771187149,0.10462801351134454
BRMS1,0.09197822539243991,0.13676599296581693,-0.04478776757337702
BRMS1L,0.07217594324829855,0.026389794417211822,0.04578614883108673
BROX,0.10564921412753535,0.20748429602792712,-0.10183508190039177
BRPF1,0.028495537227622186,0.03862415017631649,-0.010128612948694306
BRPF3,0.055743545815589254,0.03240077914162522,0.02334276667396403
BRS3,0.00365622368059629,0.0,0.00365622368059629
BRSK1,0.009190246909459972,0.008455110264508986,0.0007351366449509858
BRSK2,0.010055497235512623,0.00048639382543283005,0.009569103410079794
BRWD1,0.21642774603199205,0.19207761672961557,0.024350129302376483
BRWD1-AS2,0.005830002497043466,0.0021546587296335956,0.0036753437674098706
BRWD3,0.06918896858236515,0.0886788595054924,-0.01948989092312725
BSCL2,0.008919592487676278,0.005637195307089087,0.0032823971805871913
BSDC1,0.22754638826173657,0.14279503865402204,0.08475134960771452
BSG,0.9518502832127737,0.4718682995588478,0.47998198365392586
BSN,0.003029003409233247,0.0001812229210891655,0.0028477804881440814
BSPRY,0.002298763947714097,0.001989318382882847,0.0003094455648312501
BST1,0.07877445035875333,0.06384745271688518,0.014926997641868153
BST2,0.4959724103028568,0.9866722292041308,-0.49069981890127395
BTAF1,0.10430038192804572,0.11457981882011789,-0.010279436892072169
BTBD1,0.12071779079697707,0.11231034385244099,0.008407446944536087
BTBD10,0.07018247181055222,0.06167334558427544,0.00850912622627678
BTBD11,0.012262742680404752,0.007785580993131377,0.004477161687273375
BTBD16,0.000530738672073235,7.148423552373224e-05,0.0004592544365495027
BTBD17,0.003086198014715615,5.214341078967735e-05,0.003034054603925938
BTBD18,0.0005520263942073267,0.00019335136907836802,0.0003586750251289586
BTBD19,0.057010505792338004,0.02891092091414063,0.028099584878197373
BTBD2,0.12614865720194388,0.07846771678121352,0.04768094042073036
BTBD3,0.08091891987869926,0.02989756879788039,0.05102135108081887
BTBD6,0.23043532260477836,0.090643876739108,0.13979144586567038
BTBD7,0.16971745586400666,0.15934590423235007,0.010371551631656595
BTBD8,0.026339708539580304,0.020708430239910973,0.005631278299669331
BTBD9,0.024899001485991123,0.027302987027456527,-0.0024039855414654046
BTC,0.01204762035668744,0.0008924493829429886,0.011155170973744452
BTD,0.13821943464532602,0.05375357140867748,0.08446586323664854
BTF3,1.56239310547788,1.5515709240875573,0.01082218139032265
BTF3L4,0.3297691505700578,0.28699941102348525,0.04276973954657254
BTG1,1.5386092225798358,2.266910899352736,-0.7283016767729003
BTG2,1.2302910761898305,1.0164200944745128,0.2138709817153177
BTG3,0.4330186948701136,0.31432612830285134,0.11869256656726224
BTG4,0.0001953661077062674,0.0,0.0001953661077062674
BTK,0.01605626656449316,0.14546326494403017,-0.129406998379537
BTLA,0.0009701371782257899,0.01955885183557094,-0.01858871465734515
BTN1A1,3.653276546851549e-05,0.00012493370395342968,-8.840093848491419e-05
BTN2A1,0.07104110378700043,0.10394181713540365,-0.03290071334840322
BTN2A2,0.04446823910766096,0.07934925679227957,-0.034881017684618605
BTN3A1,0.08215443408079232,0.12591516634206423,-0.04376073226127192
BTN3A2,0.17150044601979056,0.24869725293023387,-0.07719680691044331
BTN3A3,0.07339539413202505,0.07400748988744692,-0.0006120957554218709
BTNL3,0.0001253498800145755,0.0005998767045956148,-0.00047452682458103926
BTNL8,0.0008390545836588675,0.0034525190302613865,-0.002613464446602519
BTNL9,0.05140764187943112,0.18727793178457883,-0.1358702899051477
BTRC,0.05831648312018096,0.0377299096990935,0.02058657342108746
BUB1,0.010314710667480645,0.004835699550586445,0.0054790111168942
BUB1B,0.007529247370419526,0.0045539946041527266,0.0029752527662667994
BUB3,0.26226505405660105,0.3124282921035003,-0.05016323804689926
BUD13,0.04233367332041557,0.03866359381393192,0.0036700795064836533
BUD31,0.420279044592723,0.35151860427721104,0.06876044031551193
BVES,0.018635186124262685,0.0045883234780719874,0.014046862646190698
BVES-AS1,0.0031189218951228038,0.000161594837136978,0.002957327057985826
BYSL,0.05483180531375273,0.019482860521979867,0.03534894479177286
BZRAP1,6.28417301761563e-05,0.002563640327648299,-0.0025007985974721428
BZRAP1-AS1,2.6620532292550775e-05,0.003349653384410991,-0.00332303285211844
BZW1,0.5978655764601225,0.6192393271814596,-0.02137375072133707
BZW2,0.19775371104639256,0.10019582101525133,0.09755789003114122
C10orf10,0.0037520161849782787,0.001077143660096869,0.00267487252488141
C10orf105,0.001065080801051523,0.0012134535866518189,-0.00014837278560029588
C10orf107,5.545956033830623e-05,0.00023703820964192425,-0.00018157864930361804
C10orf11,0.003984527267999869,0.013384587411871905,-0.009400060143872036
C10orf111,4.4032409546550754e-05,0.00022209479602474218,-0.00017806238647819143
C10orf113,0.000248888243534145,0.0,0.000248888243534145
C10orf12,0.0004516312661160963,0.0029334099557389924,-0.002481778689622896
C10orf128,0.0005249087685829209,0.0077361485859259865,-0.007211239817343066
C10orf142,0.0007460119771689921,0.0,0.0007460119771689921
C10orf2,0.0006213128326958966,0.0003739641969932264,0.0002473486357026702
C10orf25,0.011057635155120742,0.00507573687787211,0.005981898277248632
C10orf35,1.3959180519151124e-05,0.001021652131103922,-0.001007692950584771
C10orf53,0.0005082208695942041,9.784066570706022e-05,0.00041038020388714394
C10orf54,0.007926972258617144,0.0675580347538554,-0.05963106249523825
C10orf55,0.002964433662762648,0.0020785190640655116,0.0008859145986971364
C10orf67,0.0008110888887008288,0.000311025382324564,0.0005000635063762648
C10orf71,0.0013801959903187925,4.593440628166279e-05,0.0013342615840371299
C10orf76,0.0010409138210637488,0.007817675936498944,-0.006776762115435195
C10orf82,0.0012587243492147107,8.110027803070326e-05,0.0011776240711840074
C10orf88,0.03421548481561407,0.014426786320259151,0.019788698495354917
C10orf90,0.00048289825807678726,4.676216678234698e-05,0.00043613609129444027
C10orf91,0.0006249375137717294,0.0023261655576201573,-0.0017012280438484279
C10orf95,0.0025517419770024804,0.002793886108054354,-0.00024214413105187347
C11orf1,0.0850878603040034,0.04626651775992784,0.03882134254407555
C11orf21,0.004368111454898139,0.019519000792457157,-0.015150889337559018
C11orf24,0.15311086572961258,0.046103215055569025,0.10700765067404355
C11orf31,0.01579636461343419,0.042549272183621575,-0.026752907570187386
C11orf44,0.0002768700592537711,1.189026772456998e-05,0.0002649797915292011
C11orf45,0.0026674625230069214,0.01291767184623272,-0.010250209323225798
C11orf49,0.10457880734465225,0.028841254739846462,0.07573755260480579
C11orf52,0.00016963314392714064,0.00011066164415621386,5.897149977092678e-05
C11orf53,0.0007046022783751474,1.8444625686042085e-05,0.0006861576526891053
C11orf54,0.08731526235351009,0.07826411672360882,0.009051145629901267
C11orf57,0.0038594004857829896,0.006102192594164281,-0.0022427921083812918
C11orf58,0.7779155669384444,0.6945975465462987,0.08331802039214575
C11orf63,0.0014481623116427895,0.0015920337275032953,-0.0001438714158605058
C11orf65,0.007232803673006345,0.002408359094737239,0.004824444578269107
C11orf68,0.14587415606788187,0.059083049446535515,0.08679110662134636
C11orf70,0.0008900865724157143,1.630135386249312e-05,0.0008737852185532212
C11orf71,0.052296782318029644,0.035821671992266255,0.01647511032576339
C11orf72,0.00028209753334100095,0.0001370491674641901,0.00014504836587681086
C11orf73,0.008508300435422155,0.02201082300357054,-0.013502522568148384
C11orf74,0.11454699642496532,0.03919163909054346,0.07535535733442186
C11orf80,0.01084814399448736,0.006745318730602794,0.004102825263884566
C11orf84,0.0011956423860452986,0.001599897890254135,-0.0004042555042088364
C11orf87,0.014509718384112682,0.0006209083802477312,0.013888810003864951
C11orf91,0.00136553293531073,0.0006481918838098903,0.0007173410515008396
C11orf94,0.00016018461810271998,0.0003356831175463516,-0.0001754984994436316
C11orf95,0.10211623646435004,0.01305707251380447,0.08905916395054557
C11orf96,0.501677532953624,0.13719934546684925,0.3644781874867748
C11orf97,0.00029288449397647174,0.00011351999928475546,0.0001793644946917163
C11orf98,0.008733880968024707,0.007468181159935456,0.0012656998080892504
C12orf10,0.19156703985988996,0.13247178707745902,0.05909525278243094
C12orf29,0.08207511071733553,0.05653511465729619,0.025539996060039344
C12orf4,0.07806345015465352,0.05358086723918357,0.024482582915469946
C12orf40,0.0005078474734618283,0.00018324958149488406,0.00032459789196694424
C12orf42,0.009723628953304418,0.00596795864121622,0.003755670312088198
C12orf43,0.09601041200620418,0.049264537933816854,0.046745874072387325
C12orf45,0.18711932238130788,0.14095723315691544,0.04616208922439244
C12orf49,0.08829810462786095,0.0729593166256474,0.015338788002213541
C12orf50,0.00414592380246479,0.0007467757889037667,0.0033991480135610232
C12orf54,0.001979368346913677,0.00023611067996815412,0.001743257666945523
C12orf56,0.0004613571271280897,0.000271967923952559,0.0001893892031755307
C12orf57,0.8757442592108808,0.43105986693459747,0.44468439227628337
C12orf60,0.006650047282928367,0.00644899032277372,0.00020105696015464657
C12orf65,0.13024744815114228,0.07762926656383051,0.05261818158731177
C12orf66,0.018036991619538284,0.019811169496871853,-0.0017741778773335687
C12orf73,0.043952745313015976,0.02914428990733327,0.014808455405682704
C12orf74,0.00028983283173944046,0.000649240734255674,-0.0003594079025162335
C12orf75,0.25870195274832863,0.11813915085901207,0.14056280188931658
C12orf76,0.12288374731010995,0.0715730764248958,0.051310670885214155
C12orf77,0.0002495894398835977,0.00025407881173389725,-4.489371850299566e-06
C14orf1,0.007352784129943623,0.00871705310072253,-0.001364268970778907
C14orf119,0.2125403005561178,0.1784687399333886,0.0340715606227292
C14orf132,0.07021431012682904,0.004318258949822823,0.06589605117700621
C14orf142,0.00231907937646797,0.0032753614758447036,-0.0009562820993767335
C14orf159,0.0037709859229530978,0.010848843066544841,-0.007077857143591743
C14orf166,0.02158104944474988,0.058334680823096056,-0.036753631378346176
C14orf169,0.0005369541145085654,0.003042940157625386,-0.0025059860431168204
C14orf178,0.0008077484724562029,0.00040868106232190224,0.0003990674101343007
C14orf180,0.045185568834325125,0.0035600127479804337,0.04162555608634469
C14orf2,0.014757354250440004,0.04126072926785611,-0.026503375017416106
C14orf28,0.024430258104271494,0.016490545293909437,0.007939712810362057
C14orf37,0.0029314072370272507,0.00011737924264880925,0.0028140279943784413
C14orf39,0.009068979673212976,0.0003243060181427918,0.008744673655070185
C14orf79,0.0002187058448629397,0.0002629121270412304,-4.420628217829072e-05
C14orf80,0.001266650352756851,0.0034621839345547476,-0.0021955335817978967
C14orf93,0.022418466895773117,0.013514763494072898,0.008903703401700219
C15orf38-AP3S2,0.00017409322552116568,0.00024254106316405486,-6.844783764288918e-05
C15orf39,0.03834436112567652,0.06488343367380482,-0.026539072548128304
C15orf40,0.16030632193226727,0.09811319614750945,0.062193125784757816
C15orf41,0.049023207513676385,0.009653872002459799,0.03936933551121659
C15orf48,0.007642966077255996,0.08357574294180248,-0.07593277686454648
C15orf52,7.966790795562638e-05,0.00027306120662637677,-0.0001933932986707504
C15orf53,0.0018095116467305408,0.006372420627286557,-0.004562908980556016
C15orf57,0.00510885703461698,0.011995402743945798,-0.006886545709328818
C15orf59,0.013508727701941363,0.000914743470526175,0.012593984231415188
C15orf59-AS1,0.001286901921562395,0.0,0.001286901921562395
C15orf61,0.3182121575456198,0.09381658752875337,0.22439557001686644
C15orf62,0.0004958435120518548,0.000509138917048449,-1.3295404996594177e-05
C15orf65,0.00693097830754217,0.0037698013004083203,0.0031611770071338493
C16orf13,0.015941423831887607,0.03594517616077703,-0.020003752328889426
C16orf45,0.18739043517358323,0.016062840621305675,0.17132759455227756
C16orf46,0.005833115060779689,0.0021249901390775826,0.0037081249217021067
C16orf52,0.007428090088333284,0.00553471147843263,0.0018933786099006545
C16orf54,0.01300309453309646,0.08122683210386719,-0.06822373757077073
C16orf58,0.1253982580270745,0.059182784764326375,0.06621547326274813
C16orf59,0.00036646213549866244,3.615792364191955e-05,0.0003303042118567429
C16orf62,0.004020660117676362,0.0063680799398934725,-0.0023474198222171103
C16orf70,0.03235083383111361,0.05003851300285866,-0.017687679171745047
C16orf71,0.0026025517316869357,0.0003917059804417122,0.0022108457512452235
C16orf72,0.2219973186493136,0.3216596339838899,-0.09966231533457631
C16orf74,0.04419520652505573,0.014175369146039974,0.030019837379015757
C16orf78,0.0004793317184629802,4.116189307070225e-05,0.00043816982539227793
C16orf86,0.02565716166247443,0.024191023464634417,0.001466138197840014
C16orf87,0.08486873571700743,0.07868967269439793,0.006179063022609496
C16orf89,0.1589102404091512,0.0055807866643100505,0.15332945374484114
C16orf91,0.09281846683513977,0.057094543990907715,0.03572392284423205
C16orf95,0.007120013976611796,0.0038987374934289676,0.0032212764831828287
C16orf96,0.0005439315222364572,0.00022403648227509353,0.0003198950399613637
C17orf100,0.00901314756864731,0.0033524114717767895,0.005660736096870522
C17orf107,0.007261730319778604,0.046532514525346076,-0.03927078420556747
C17orf47,5.7320275403425386e-05,0.00043827371433837224,-0.00038095343893494683
C17orf49,0.03344833933940332,0.032956471873541296,0.0004918674658620226
C17orf50,0.0003041168388290185,0.00017434427244382596,0.00012977256638519255
C17orf51,0.05683310644924759,0.010805538246515214,0.04602756820273238
C17orf53,0.004402033731791377,0.0015822783629416196,0.0028197553688497573
C17orf58,0.28546045851698004,0.047696650130712115,0.23776380838626793
C17orf62,0.00558892984458884,0.02627115803239114,-0.020682228187802302
C17orf64,0.0015286232815348627,0.0020059615512696004,-0.0004773382697347377
C17orf67,0.03374532097304156,0.03481794660103958,-0.0010726256279980223
C17orf75,0.04968299114087451,0.030160438740820524,0.019522552400053985
C17orf77,0.00012097329946542045,9.035156926246993e-05,3.062173020295052e-05
C17orf80,0.0389610461401422,0.024668852453496513,0.01429219368664569
C17orf82,0.009979997404142172,0.0008047885841223771,0.009175208820019796
C17orf89,0.016426333260405157,0.0218845903702638,-0.005458257109858644
C17orf96,0.0008393857923403186,0.0016168636681097135,-0.0007774778757693949
C17orf97,0.013971976618826494,0.004673066194301928,0.009298910424524565
C17orf98,0.0004890559389879092,0.000355635437687289,0.0001334205013006202
C17orf99,0.002527292238003715,0.0008329649600903021,0.0016943272779134126
C18orf21,0.06349939274392093,0.05651126057946595,0.0069881321644549785
C18orf25,0.05193662808241199,0.07886553054026246,-0.02692890245785047
C18orf32,0.0899262952969374,0.09330308912674974,-0.0033767938298123468
C18orf54,0.02399332267082111,0.01156268046674684,0.012430642204074272
C18orf63,0.000329565724368622,7.794801365297527e-05,0.0002516177107156467
C18orf65,0.0012835230459011379,0.001962503897649571,-0.0006789808517484331
C18orf8,0.0015208712109925557,0.005333789340182393,-0.003812918129189837
C19orf12,0.12350929637854684,0.05928694548908402,0.06422235088946282
C19orf18,0.007216190052705214,0.0026743464634078245,0.00454184358929739
C19orf24,0.22738540000338428,0.2320925637964553,-0.004707163793071012
C19orf25,0.1461716057173665,0.13352634457729032,0.012645261140076192
C19orf33,0.014186915053484548,0.008859921700926914,0.0053269933525576345
C19orf35,1.74070216486951e-05,0.00046844021214241836,-0.00045103319049372327
C19orf38,0.09821679920533931,0.08330207374535066,0.014914725459988648
C19orf43,0.03369906114933477,0.11721743539458444,-0.08351837424524967
C19orf44,0.02622453805319452,0.004035253978439926,0.022189284074754595
C19orf47,0.01541678105692626,0.014724128608935778,0.0006926524479904817
C19orf48,0.09453291615802739,0.04944883608758842,0.04508408007043897
C19orf52,0.0017032212080094447,0.005841854940104025,-0.00413863373209458
C19orf53,0.7368046772284808,0.5575472030416853,0.1792574741867955
C19orf54,0.01766293576651372,0.021068993498640633,-0.0034060577321269117
C19orf57,0.010353872810344101,0.0014044564658678474,0.008949416344476253
C19orf60,0.015405163291331573,0.061897823993485784,-0.046492660702154215
C19orf66,0.2132687024424735,0.14379995282614244,0.06946874961633107
C19orf67,0.0005819142714148709,0.0001292763800116229,0.0004526378914032481
C19orf68,0.0008109093685043156,0.0012640746015052777,-0.0004531652330009621
C19orf70,0.42131240180520957,0.3281420446932926,0.09317035711191696
C19orf71,0.0005255490144634188,0.0002914807255170949,0.00023406828894632388
C19orf73,0.008297194382024356,0.0033151848289319215,0.004982009553092434
C19orf81,0.0022247803502328956,0.002343728606030233,-0.00011894825579733754
C19orf84,0.0002991700619568912,0.0010406910992485966,-0.0007415210372917054
C1D,0.2510816228647085,0.22208763439677884,0.028993988467929638
C1GALT1,0.16287647886879822,0.13787804801359776,0.024998430855200454
C1GALT1C1,0.1737383514012863,0.0827787902976536,0.0909595611036327
C1GALT1C1L,0.023912114471313643,0.0007552814722445063,0.023156832999069135
C1orf101,5.69274441852361e-05,0.0001187475743810018,-6.182013019576571e-05
C1orf105,0.00059118792452659,5.174683517921843e-05,0.0005394410893473716
C1orf109,0.05168712186410789,0.027172759976866842,0.02451436188724105
C1orf112,0.025338376957780274,0.021069803709273405,0.004268573248506869
C1orf115,0.016819748373786494,0.028674015000750053,-0.01185426662696356
C1orf122,0.4789590906357926,0.20541658695860496,0.2735425036771877
C1orf123,0.34845060191483285,0.14117379143119577,0.20727681048363708
C1orf127,0.00024666798149224306,0.00429836385606213,-0.004051695874569887
C1orf131,0.12884184159032414,0.09267408728537734,0.0361677543049468
C1orf132,0.0005453212570959032,0.009574068708225374,-0.00902874745112947
C1orf141,0.0001962908797307598,7.925146854111521e-05,0.00011703941118964458
C1orf143,0.0008052564569354172,0.0010740172475521906,-0.0002687607906167734
C1orf147,0.0001008897467614355,5.043860342801846e-05,5.0451143333417043e-05
C1orf158,0.000410617648275238,6.081722783507493e-05,0.0003498004204401631
C1orf159,0.018450252104294563,0.01410709817038428,0.004343153933910283
C1orf162,0.10270936919093517,0.7111025669406795,-0.6083931977497443
C1orf167,0.008753533140175254,0.001996441154200705,0.006757091985974549
C1orf174,0.08243777316395666,0.07516907327336056,0.0072686998905961
C1orf185,0.0007481709543966599,6.308875351095821e-05,0.0006850822008857018
