symbol,baseMean,log2 Fold Change,lfcSE,pvalue,padj
STX11,673.006414984122,0.406620057528371,0.128892596972406,0.0016065218762109,0.123553758644656
JAKMIP2,116.217395616433,0.424631932270754,0.134368922391565,0.0015766383932066,0.123553758644656
PSME1,6943.75978695085,0.266460803170319,0.0846183424543419,0.00163845813031185,0.124631644176312
APOL4,817.381728656479,0.421533226905169,0.133814557233793,0.00163197928053554,0.124631644176312
CCRL2,816.064055586656,0.422726296090862,0.134292767058349,0.00164506200115912,0.124631644176312
MMP16,1293.85666076834,-0.400201014208864,0.127198604227258,0.00165367883447553,0.12473255067793
BMS1P17,180.984093378166,-0.409849262275279,0.130426716201083,0.00167584963532746,0.125272442547985
FYB,6159.00369040839,0.401055726681178,0.127952420936313,0.00172198329985175,0.125272442547985
LAMP3,511.534049126618,0.40758547868886,0.13020648520839,0.00174627326047233,0.125272442547985
SIGLEC8,393.981097103834,0.451150558062795,0.143930646626741,0.0017214747315283,0.125272442547985
CXCL2,2187.58766884223,0.446922337334568,0.142775220544776,0.00174656746710221,0.125272442547985
ITGB2,9023.54836079243,0.405974095862844,0.129475052574228,0.00171538532590925,0.125272442547985
LCP1,38035.4094591757,0.384750906230933,0.122856904931031,0.00173797669392199,0.125272442547985
ABI3,540.455435381571,0.394562027606724,0.12606202056077,0.00174863414139519,0.125272442547985
FAM86C2P,157.301942049396,-0.22994341561228,0.0734499432287634,0.001744413192841,0.125272442547985
TAP2,5563.98510722606,0.269193478453456,0.0858003524173343,0.0017043001171219,0.125272442547985
RASSF5,2415.97870557143,0.375505954239453,0.119508264912586,0.00167745361268241,0.125272442547985
CD53,9686.44866626133,0.396805531075013,0.126502629625447,0.00170839059008195,0.125272442547985
CD300C,186.190301514331,0.399682724688542,0.127903211907075,0.001778750742675,0.125850290149097
LILRB4,3035.10977027317,0.41937381507824,0.134159838703605,0.00177245755405265,0.125850290149097
TMEM215,53.1018425769166,-0.45750545985084,0.146299449983938,0.00176488774007767,0.125850290149097
ATF5,1777.92637527338,0.375688587809898,0.120335224781433,0.00179616716847971,0.126052854044326
HK3,739.436222048745,0.411550740351139,0.131824983485948,0.00179658683381807,0.126052854044326
KLRC2,65.138500569803,0.46277348571476,0.148287550340576,0.00180369987389673,0.126052854044326
USP30-AS1,49.2956260492748,0.460398464497046,0.147689886324637,0.00182495693223627,0.126505719003034
CSF2RB,5860.68302581143,0.422524927600234,0.135516161375425,0.00182148752494439,0.126505719003034
ADGRE1,311.762146864687,0.437636965588368,0.140584311599521,0.00185204929049534,0.126754524304144
C18orf8,879.603385283628,0.117646323897041,0.0377958061328851,0.00185395688129336,0.126754524304144
BMS1P18,337.189950115506,-0.403022186508567,0.129505270537295,0.00185815825256046,0.126754524304144
NFKBIA,11582.33934176,0.287845081047006,0.0924748563468571,0.00185393895063262,0.126754524304144
LCP2,5963.61453723465,0.359492694043527,0.115628831276575,0.00187707115749925,0.127032459915819
LOC606724,290.617588619685,0.411741920270667,0.132388615992789,0.00187023605141211,0.127032459915819
LGALS17A,80.1368710221215,0.460410868940433,0.148201461230203,0.00189216831127801,0.127218128198351
CCDC64,318.731780454365,0.404753367822246,0.130302308172805,0.00189467484467816,0.127218128198351
GSTA4,1697.27813407409,-0.189215196301974,0.0609609464878703,0.00191003602044674,0.127251504833032
PSMB8,4705.06503783125,0.330923523061368,0.106603047317216,0.00190755937007066,0.127251504833032
TYMP,2459.8865887129,0.379762753622762,0.12254836478658,0.00194253270079651,0.127311697349303
GLDC,553.915302681301,0.445917570235427,0.143780742909877,0.00192626131230873,0.127311697349303
HLA-DRB1,24296.7844332618,0.392011502453752,0.126460621020887,0.00193605508312207,0.127311697349303
MT1E,1109.29345199373,0.428737233962513,0.138480360865997,0.00196140632409828,0.127311697349303
SLC15A3,2265.09584049175,0.407146703916226,0.131659433726166,0.00198529512862189,0.127311697349303
CD244,227.817925380418,0.420025603252509,0.135789987115747,0.00198010566220367,0.127311697349303
ASIC4,31.3356350305465,-0.459242312607987,0.14836889309455,0.00196631446957427,0.127311697349303
ARHGAP9,1022.60456123219,0.38691181476663,0.125017949290257,0.00196912377936847,0.127311697349303
BMP7,324.864019862956,-0.455724871884056,0.147100284942954,0.00194794832626535,0.127311697349303
C1QB,18077.9384892247,0.420522975495019,0.13593996216158,0.0019784634267964,0.127311697349303
HLA-DQB1,12922.4902512776,0.402899469727763,0.130388216157275,0.0020015710622217,0.12744265904611
ERAP1,4148.20000324102,0.29133921988178,0.0943549403290967,0.00201715796412527,0.12744265904611
PIM1,2152.16460642857,0.330501868346921,0.107044680053684,0.00201838771338325,0.12744265904611
PTPRCAP,619.436982812617,0.432569290229062,0.140164994651854,0.00202770922195491,0.12744265904611
LOC728752,36.7746857377847,0.31351402078576,0.101608313085918,0.00203199660784886,0.12744265904611
CD40,1013.48635368668,0.343140674811,0.111143884126811,0.00201945970895036,0.12744265904611
IPCEF1,418.37079011669,0.392407676357239,0.127389248992185,0.00206734564367321,0.128919663756603
MVP,4715.48129711739,0.323501584807045,0.105035923571235,0.00207060550946536,0.128919663756603
SIGLEC14,1663.23718236049,0.404174318479505,0.131406185215643,0.00209964472100321,0.130254046786294
EIF3E,27525.8371511005,-0.228686731016904,0.0743815620428569,0.0021084984351558,0.130331083778836
RPL11,42126.4410182598,-0.236172170221433,0.0768711722166555,0.00212408090295403,0.130821990001363
IL18RAP,361.090730506272,0.439145108549091,0.143098867564754,0.00214903812353136,0.13188469803263
CC2D2A,1038.94266039367,-0.184911366949671,0.0604054442460107,0.00220473471796514,0.134418362736787
EIF3H,13856.3073612534,-0.200058817863801,0.0653574387135857,0.00220602499293524,0.134418362736787
RGL4,146.771358026233,0.381351425709458,0.124666039722391,0.00222088982047792,0.134844239383769
SMC5-AS1,22.42221291193,-0.400137128208914,0.130998315548673,0.00225420103800931,0.13562936633789
TUSC1,367.210675125455,-0.263771028597666,0.0863670200775681,0.00225758494371561,0.13562936633789
SLA,3065.54069389784,0.390988312495552,0.127984634808395,0.00225088355843858,0.13562936633789
STAT1,27805.1740272614,0.352238430009205,0.11545830678184,0.00228244215366386,0.136643267674939
P2RX6,258.966096849609,-0.382477825072699,0.12559866937304,0.00232496343884405,0.138703916375916
BCL3,1180.28494238089,0.329993785752486,0.108441624677773,0.0023418983056836,0.139229106909426
